arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
great_tables/_utils_nanoplots.py,funcao,_check_any_na_in_list,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_remove_na_from_list,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_utils_nanoplots.py,funcao,_normalize_option_list,5,9,6,11,14,17,40.139,64.725,3.0556,197.7709,10.9873,0.0216
great_tables/_utils_nanoplots.py,funcao,calc_ref_value,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
great_tables/_utils_nanoplots.py,funcao,_apply_custom_number_format,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
great_tables/_utils_nanoplots.py,funcao,_get_number_format_profile,1,9,8,16,10,24,28.5293,79.7263,0.8889,70.8678,3.9371,0.0266
great_tables/_utils_nanoplots.py,funcao,_format_number_default,6,14,9,16,20,25,68.8127,108.0482,3.4286,370.451,20.5806,0.036
great_tables/_utils_nanoplots.py,funcao,_format_number_compactly,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
great_tables/_utils_nanoplots.py,funcao,_gt_mean,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_utils_nanoplots.py,funcao,_gt_min,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_gt_max,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_gt_median,6,9,8,16,15,24,44.0391,93.7654,5.3333,500.082,27.7823,0.0313
great_tables/_utils_nanoplots.py,funcao,_gt_first,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_gt_last,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_utils_nanoplots.py,funcao,_gt_quantile,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_utils_nanoplots.py,funcao,_gt_q1,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_gt_q3,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_utils_nanoplots.py,funcao,_get_extreme_value,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
great_tables/_utils_nanoplots.py,funcao,_generate_ref_line_from_keyword,2,9,8,15,11,23,30.5293,79.5669,1.6667,132.6115,7.3673,0.0265
